"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"LOC90925",-0.609773541317308,0.125119072547619,-4.34656036754162,4.72923567163355e-05,0.000874234576302478,1.7619840500331,"DOWN"
"SYNJ1",0.534651569897792,0.0478173928236332,4.34362896898523,4.77888283689138e-05,0.000882430691631157,1.75216554747924,"UP"
"PFKFB4",0.551317053942949,0.0512517704587302,4.34018459728055,4.83786327112301e-05,0.000891549088535525,1.74063356202006,"UP"
"SMAP1L",0.568564496505769,0.0637503578952381,4.32862495486282,5.04100678617268e-05,0.000919859941649741,1.70196818163351,"UP"
"CD247",-0.589972959497436,-0.219307278046032,-4.32229875929478,5.15565328854771e-05,0.000935267729375608,1.68083219833233,"DOWN"
"SDPR",0.924225935277564,0.0964555034873016,4.32089828330785,5.1813726911378e-05,0.000939016381566593,1.67615549703853,"UP"
"TLR5",0.579814645136218,0.0546444487063492,4.31800569739606,5.2348882583454e-05,0.00094686742246372,1.66649876739887,"UP"
"PLOD1",0.564562802059936,0.0170690232555556,4.31569582533124,5.278007061337e-05,0.000951886011372777,1.65878998211782,"UP"
"FLJ42957",0.511917271178063,0.104152018335097,4.31522460424308,5.28684556987684e-05,0.000952555221203028,1.65721764839066,"UP"
"ECHDC3",0.806394934594872,0.108737944273016,4.30881575660388,5.40848604011122e-05,0.000970705668416483,1.63584262100879,"UP"
"C12orf57",-0.600209828355769,-0.075315037047619,-4.30598549494981,5.46306315730086e-05,0.00097861004059808,1.62640867682117,"DOWN"
"F2RL1",0.628589238619872,0.0485010780349206,4.28068886843272,5.97513774059634e-05,0.00105809493488387,1.54224335345214,"UP"
"RALB",0.515360032437322,-0.0124143671340388,4.27946565833507,6.00104164448892e-05,0.00106166999607644,1.53818063448329,"UP"
"ALDH2",0.526411665148077,0.103188887057143,4.27329592757945,6.1333630238382e-05,0.00107789358118088,1.51769872831892,"UP"
"ARPC5",0.576863886431731,-0.0416527349190476,4.26699719397556,6.27136139820986e-05,0.00109962738953084,1.49680578038583,"UP"
"RPL13A",-0.57681176425641,-0.050188865968254,-4.25786099658948,6.47687622857494e-05,0.00113077493253767,1.46653193924306,"DOWN"
"RNF149",0.71107659367674,-0.0553152248072562,4.25593178466819,6.52109852945564e-05,0.00113529452936427,1.46014397640186,"UP"
"KLRB1",-0.606426761967949,-0.121917907706349,-4.25362483707319,6.57436291965016e-05,0.00114077680764263,1.45250742034837,"DOWN"
"MTMR6",0.623069486777564,0.0486286129492063,4.25046084733038,6.64810000201433e-05,0.00114986131878415,1.44203767050626,"UP"
"ALDH1A1",0.726947614291026,0.179461425215873,4.23847568922075,6.93473562612549e-05,0.00119167112850053,1.40241856993875,"UP"
"EMILIN2",0.507381190751282,0.0966684857507936,4.23432174875787,7.03684120247664e-05,0.00120649917023902,1.38870184971219,"UP"
"TPST1",0.808526880689103,0.243329360634921,4.23157073839206,7.10526053284406e-05,0.00121535285136382,1.37962196876667,"UP"
"PGD",0.61220871848718,0.00514884203968254,4.2169983560816,7.47854583336045e-05,0.00127101068069994,1.33158123066417,"UP"
"HLA-DQB1",-0.880683071692308,-0.127859842,-4.20965895165958,7.67365870461008e-05,0.00129705081070825,1.30742142352272,"DOWN"
"ANXA3",0.783801287391026,0.150567037515873,4.20518432851764,7.79501721022797e-05,0.00131159637406879,1.29270375628837,"UP"
"CD3E",-0.593798223558974,-0.0970005256222222,-4.20011385734889,7.93477737043585e-05,0.00133029263928896,1.27603715169806,"DOWN"
"GAS7",0.501362976858334,0.0946865634777778,4.19862560559602,7.97625633170092e-05,0.00133604091630006,1.27114747779204,"UP"
"FPR1",0.545639307955769,0.0680323204904762,4.19624600220047,8.04301363888325e-05,0.001341176134254,1.26333133083242,"UP"
"SORT1",0.532205756047009,0.0837354125132275,4.19593984568954,8.05164162923557e-05,0.0013414107166339,1.26232590167908,"UP"
"D4S234E",-0.626085410732692,0.0609753307904762,-4.19307068617842,8.13293490910984e-05,0.00135252819043531,1.25290553500802,"DOWN"
"USP10",0.58421707759359,0.0246032238079365,4.18967523624635,8.23016430838272e-05,0.0013674734543159,1.24176199755114,"UP"
"TMEM71",0.508225082032418,0.0391354210938776,4.18934294485574,8.23973962531232e-05,0.00136784095871137,1.24067172968707,"UP"
"CD7",-0.520453617836539,-0.114230021571429,-4.18710611601741,8.30447669479854e-05,0.00137612809172683,1.23333386210393,"DOWN"
"KLHL2",0.729454505291311,0.105929314620811,4.17916371045171,8.53833354072902e-05,0.00140828087372751,1.2072973064672,"UP"
"HIST1H4C",-0.54755065315,-0.0134856163238095,-4.17891971286688,8.54561757144055e-05,0.00140828087372751,1.2064978943807,"DOWN"
"SIPA1L2",0.679002411772436,0.127027088793651,4.16882553706827,8.85227263301442e-05,0.00144753359534222,1.17344997647706,"UP"
"THBS1",0.676113045007835,0.120856174469136,4.15968962613745,9.13895380191926e-05,0.0014787909915022,1.14357945367524,"UP"
"GPR177",0.725645831015385,0.0930574142285714,4.15357781290589,9.33572077451664e-05,0.00150301807335456,1.12361776302452,"UP"
"C4orf18",0.710950623137821,0.119783817555556,4.14915642934637,9.48060729470026e-05,0.00152477715243595,1.10918783991817,"UP"
"CREB1",0.523349251995726,-0.000992675232804229,4.1482584919756,9.51029618982791e-05,0.00152795663700179,1.106258368747,"UP"
"FKBP5",0.82751716738141,0.175643696730159,4.14707002469725,9.54972898126119e-05,0.00152795663700179,1.10238162987847,"UP"
"CD8A",-0.607211384371795,0.0227983804126984,-4.14311717638354,9.68202086785978e-05,0.001546459326237,1.08949225247102,"DOWN"
"GZMK",-0.827590299542308,-0.0923388305619048,-4.13576680166258,9.93273541217218e-05,0.00157297948010665,1.06554342800104,"DOWN"
"TFDP1",0.526050109827635,0.0877633588218695,4.12946786359124,0.000101525595118846,0.00160026542928022,1.04504022749689,"UP"
"KBTBD7",0.710426919083333,-0.062889480984127,4.12724810235479,0.000102311385332973,0.00160653955532148,1.03781922525452,"UP"
"ANPEP",0.59845733822532,0.0808176349507937,4.1262606236806,0.000102662832673075,0.00160890314573083,1.0346076379937,"UP"
"TPP1",0.50440437083547,0.0507285096084656,4.12223647769011,0.000104107119965357,0.00162648768753278,1.02152454252831,"UP"
"HDAC4",0.634029477980128,-0.0382031994587302,4.08426178978079,0.00011873688568502,0.0018198485053506,0.898435029604863,"UP"
"LYST",0.528911877034188,-0.00718047816931217,4.08206107151083,0.000119642842572219,0.00183071288601444,0.891322442172498,"UP"
"RIOK3",0.524146816679487,0.163374909396825,4.07667076861086,0.000121890060334253,0.0018544060284759,0.873910957114385,"UP"
"ORM1",1.17832299899359,0.179032183996032,4.05804258810046,0.000129973480519381,0.00195023212772861,0.81384495736325,"UP"
"C11orf2",-0.511269917240385,0.00900157533333334,-4.05283246619321,0.000132325186557054,0.00197856825883434,0.797074555752942,"DOWN"
"IFIT2",0.679557704117308,0.153320674280952,4.05268728912205,0.000132391298720474,0.00197856825883434,0.796607443153855,"UP"
"HLA-DOB",-0.570223797665064,0.0828678726269841,-4.05065763134947,0.000133318921406675,0.00199078157881864,0.790077995825522,"DOWN"
"TNFRSF4",-0.550737856776282,0.107753362834921,-4.04108071416078,0.000137780982274654,0.00204100440728388,0.759295393051262,"DOWN"
"FCGR1B",0.638746627489423,0.145659162842857,4.03998034047937,0.000138302780858907,0.00204352959092404,0.755761324844185,"UP"
"FOXO3A",0.596817356664744,0.103778127774603,4.03767283166783,0.000139403188509286,0.0020519442391034,0.748352184937191,"UP"
"UBN1",0.595939199582051,0.0556512492650794,4.03304265478276,0.000141636708992642,0.00207659313831675,0.733492926103119,"UP"
"TCN1",0.746134223209758,0.164209215992945,4.02135902259934,0.000147426857526505,0.00214120508632709,0.696043339537029,"UP"
"SEMA3E",0.568899453435185,0.066988662691358,4.0156089331156,0.00015035945030796,0.00217191069122914,0.677636692083465,"UP"
"PROS1",0.611707448906731,-0.0987310570047619,4.00477768162038,0.000156036600960018,0.00223652461376026,0.64300809091171,"UP"
"SIGLEC5",0.637043462724359,0.00661430541269841,4.0038600386057,0.000156526941011935,0.00224135365106894,0.640076903802682,"UP"
"STAT1",0.543223562133333,0.14941514328254,4.00110998207379,0.000158005317960385,0.00225777445110163,0.631294964017057,"UP"
"RNF24",0.538160587035256,0.0303805794444444,3.99768266805916,0.000159866578369883,0.00227911094382114,0.620355431181039,"UP"
"IL1RAP",0.676417784198077,0.0586870125142857,3.98349633333297,0.000167797400664321,0.00236495031467407,0.575135323372889,"UP"
"MCOLN2",-0.513478203623077,0.0537042989809524,-3.96817253015526,0.000176788743338018,0.00246772641682647,0.526399900427173,"DOWN"
"RGC32",-0.572376928205128,0.0269259807301587,-3.96116528608257,0.000181052897299504,0.00250277917481586,0.504152633951805,"DOWN"
"KLHL8",0.514253645362179,0.125153503206349,3.95790066937981,0.000183073112381018,0.00252095339925114,0.493796069594613,"UP"
"TGM3",0.546505524246474,0.141730506360317,3.93288378282936,0.000199289099107283,0.0027002146644908,0.414608143642634,"UP"
"FPRL1",0.605120380085114,-0.0341641262998236,3.92376403305288,0.000205536702146263,0.00275526890396486,0.385817950604632,"UP"
"EIF2C2",0.542337104657051,0.150435599150794,3.91779369414474,0.000209728129170896,0.00280483061733518,0.366992619140626,"UP"
"S100A11",0.591106632116809,0.0121490015485009,3.91439894321911,0.000212147842653897,0.00283311166437009,0.356296430081581,"UP"
"HCG27",0.51727832963718,0.0144356691968254,3.89620144554598,0.000225582217679236,0.00298462626467912,0.299058230608972,"UP"
"DHRS9",0.596658179409616,0.114113026390476,3.86940486456433,0.000246859975083467,0.00321575799239164,0.215076588552539,"UP"
"LRG1",0.604145330198718,-0.0301675913650794,3.86152315245336,0.00025347610343104,0.00327666812618998,0.190444305911838,"UP"
"MGC13057",0.856548057896795,0.0291598320492063,3.85602514351034,0.000258191545223048,0.00332374646158236,0.173280429906239,"UP"
"PGLYRP1",0.775724414010257,0.132292038363492,3.85425484784541,0.000259727671802157,0.00334120583891749,0.167757144538172,"UP"
"ROPN1L",0.542090093128846,0.090815650252381,3.85198980862275,0.000261705872141085,0.00335967400199917,0.160692605981613,"UP"
"SESN3",0.774047233093305,0.1324882310194,3.85034013345986,0.000263155713760992,0.00337100074193003,0.155549007481721,"UP"
"P2RY13",0.629740995789744,0.149553948560317,3.84561324450663,0.000267352749368637,0.00340393740388746,0.140818538950704,"UP"
"MEGF9",0.711661575730769,0.0927698731904762,3.83872096947905,0.000273587536769265,0.00346196327181598,0.119360583354698,"UP"
"PSG9",0.525618006362179,0.0770564534920635,3.82975730895205,0.000281904673169606,0.00354010187457987,0.0914902434943112,"UP"
"LGALS2",0.534883919855769,-0.0330426582380952,3.81017424526809,0.00030092559648673,0.00372666258689166,0.0307457039634871,"UP"
"DUSP6",0.748121354758974,0.0840910059222222,3.80930813018304,0.000301794598620257,0.00373493435307788,0.0280636951332163,"UP"
"SELL",0.593861315833654,-0.0491993117095238,3.80895309374834,0.000302151512080388,0.00373686184314599,0.026964403129079,"UP"
"FCAR",0.501198172260897,0.123984504084127,3.80248757730036,0.00030872230444355,0.0037978977002274,0.00695681367781198,"UP"
"HIF1A",0.921840131171296,0.207506641839506,3.76307250586721,0.000351834266526074,0.00419222151057623,-0.114541164328496,"UP"
"MPZL1",0.524323893139744,0.0616188010746032,3.75852446150172,0.00035716413722036,0.00423941278786288,-0.128508115125961,"UP"
"TDP1",0.578866826458974,0.034559597331746,3.73942557886032,0.000380400360997472,0.0044485771446701,-0.187040933220653,"UP"
"PIK3CG",0.507036699644587,-0.00337976406525573,3.73621688891722,0.000384443172921461,0.00447737704087089,-0.196855695047621,"UP"
"HP",0.618321042560256,0.120993527120635,3.72762641445995,0.00039546978703909,0.00458281145604376,-0.223105311020324,"UP"
"TMEM154",0.551170002513462,-0.105986069961905,3.72535058174414,0.000398441232444038,0.00461436679169604,-0.230052900648358,"UP"
"C1orf24",0.560858305308333,0.0369173579825397,3.72088834369785,0.000404329348516037,0.00466579196025098,-0.243667048403891,"UP"
"ASGR2",0.54363677457265,0.0927219455925926,3.70651414489079,0.000423866706550242,0.00484836695866829,-0.287449791136981,"UP"
"DGAT2",0.540097158252564,0.105188154453968,3.68971764146955,0.000447838071947616,0.00507568030780898,-0.338469978143265,"UP"
"NKG7",-0.587196623583333,0.00321756500793651,-3.683977797701,0.000456322218111819,0.00516238826044163,-0.355870121520179,"DOWN"
"CDA",0.585700410140385,0.101200536747619,3.6702837561704,0.000477186959143701,0.00536900360572586,-0.397311043593173,"UP"
"PTGS1",0.532221790136218,0.080479939468254,3.66163878529756,0.000490823705453173,0.00548258638153827,-0.423419978407311,"UP"
"MOSPD2",0.534031764067308,0.0667910893333333,3.64041961138272,0.000525887168638395,0.0058042049264618,-0.487331599722956,"UP"
"C14orf4",0.615781928205128,0.0479559988412698,3.62569266056494,0.000551611401667373,0.00600981430930975,-0.531543551079956,"UP"
"VNN1",0.524437222476496,0.0947772593862434,3.62461797761843,0.000553534767994566,0.00602723437882008,-0.534765190994936,"UP"
"PKN2",0.609292932480128,-0.0170255378873016,3.62218313004847,0.000557916072679466,0.00605850428387795,-0.542061917182636,"UP"
"G6PD",0.531812549807051,0.0408473974460317,3.61588462943035,0.00056940334705313,0.00615671511924269,-0.560921999275963,"UP"
"FCHO2",0.523101744063462,0.0769509013238095,3.60117979318924,0.000597104651406786,0.00638929493348644,-0.604868256193396,"UP"
"B3GNT5",0.527741002073077,-0.0179273973428571,3.59907650584613,0.00060117015043536,0.00641800960602715,-0.611144234818669,"UP"
"CD3G",-0.525164514910613,-0.0887130811887125,-3.59669439328055,0.000605806391511926,0.00645637379731816,-0.618249223942515,"DOWN"
"CYP27A1",0.513133757563462,-0.0559759720857143,3.59502120570786,0.000609083181031013,0.00647885955363526,-0.623237854101872,"UP"
"FCGR3B",1.16861370964601,0.0806886742927689,3.58807126868448,0.000622875306382696,0.00658539083173874,-0.643942472160322,"UP"
"RGS18",0.622016452660257,-0.0895655603888889,3.58427544558171,0.000630532968660571,0.00665120978185052,-0.655239255131876,"UP"
"SNAP23",0.843302340160256,-0.0100449237698413,3.54874039919208,0.000706694266505451,0.00728094991381323,-0.760603332468762,"UP"
"ZFP36L1",0.874284732252747,-0.192667688129252,3.5070243329165,0.000807250670000914,0.00810025816688795,-0.88338274016315,"UP"
"PAK2",0.601129992778205,0.173679279784127,3.48968091870401,0.00085292968972497,0.00847093891525143,-0.934135442181423,"UP"
"SULF2",0.54362539588604,0.0781597473104056,3.48408099358125,0.000868194665211035,0.00857394157414152,-0.950485754609292,"UP"
"OLFM4",1.01337918540705,0.375483428126984,3.47381536609989,0.000896852574704076,0.00879616337259922,-0.980411674439553,"UP"
"FTHL12",0.859050394626923,-0.00788475948095237,3.4582899576597,0.00094190167272852,0.00914853655239027,-1.0255547106864,"UP"
"BNIP3L",0.924483872724359,0.184383646507937,3.4534309490903,0.000956435385905349,0.00924869532981663,-1.03965441128591,"UP"
"IL18RAP",0.719702003103766,-0.000821987299603178,3.44142470786685,0.0009932626901925,0.00953682737152794,-1.07443467317361,"UP"
"APOBEC3A",1.14559689251923,0.109674628285714,3.43414751825498,0.00101623321960102,0.00970069285062101,-1.09547458031464,"UP"
"SIAH2",0.557711256807693,0.168025399142857,3.41701207917841,0.00107232183412848,0.0101113961374471,-1.14489408768699,"UP"
"C12orf35",0.617767821553846,-0.0183896169428571,3.383763680994,0.00118960106797764,0.0110545419903715,-1.24028997202319,"UP"
"CD52",-0.520900370855769,-0.072562162047619,-3.36705465724756,0.00125301600202797,0.0115571128369769,-1.28798333989702,"DOWN"
"PANX2",0.500868078244231,0.080116404752381,3.35633012570378,0.00129538491956241,0.0118888687083949,-1.31850695886052,"UP"
"LOC651423",0.521830707201923,-0.0534143096190476,3.35378088459605,0.0013056530292008,0.0119476899854355,-1.32575233706773,"UP"
"ITGA2B",0.550735984071154,0.0615868901047619,3.35290073183747,0.00130921599657071,0.0119743950528298,-1.32825297536296,"UP"
"LILRA3",0.527400053105769,-0.0216729500476191,3.32380563641024,0.00143229129699259,0.0129156520062788,-1.41065361780438,"UP"
"HMGB2",0.887064657047721,-0.0392234923633157,3.29609573277936,0.00155957378605687,0.0138814770722532,-1.48865451978567,"UP"
"SH3BGRL2",0.614944177516026,-0.00397560293650793,3.28157563457247,0.00163044868937937,0.0143942456260021,-1.5293402861591,"UP"
"RIS1",0.914956048941239,0.154580357671958,3.26401407031881,0.00172021724015604,0.0150000950982643,-1.57837550070596,"UP"
"WARS",0.50080249314359,0.0916802336603175,3.22643182498493,0.00192816098330332,0.0163863435758782,-1.68267219517199,"UP"
"DAAM2",0.503607003436218,0.13244019825873,3.21953795419868,0.00196877850214335,0.0166463493198975,-1.70170851906629,"UP"
"FLJ11151",0.734523130530449,0.131260044944444,3.17917810539757,0.00222313591961402,0.0183216383508208,-1.81255845269099,"UP"
"HEBP2",0.540118393508547,-0.00169426343915344,3.16832587384392,0.00229660475701944,0.0188352008681647,-1.84218950561521,"UP"
"TSPAN9",0.520427891704808,-0.0267793144333333,3.14465264853655,0.00246482859804935,0.0199067581912646,-1.90656791231612,"UP"
"IGF2BP2",0.709747610007835,0.147545568516755,3.14427289773362,0.00246761875336747,0.0199124613217003,-1.90759772320842,"UP"
"CEACAM8",0.852173544194231,0.10886989742381,3.14155591820101,0.00248766763041409,0.0200481188297493,-1.91496296341004,"UP"
"EVI2A",0.561889522613141,0.0268644462206349,3.1328917960213,0.00255262298046119,0.0204385881401065,-1.93841834209517,"UP"
"LOC400986",-0.559296763751923,0.1476403976,-3.10797051666548,0.00274840479383729,0.0216699352505609,-2.00561665681322,"DOWN"
"CEACAM6",0.66589278237963,0.172311081056437,3.10432156077032,0.00277822078070659,0.0218771637229358,-2.0154222664354,"UP"
"SLC2A11",0.730896070865385,0.213558806315476,3.09562824428305,0.00285047558989007,0.0222949198138096,-2.03874865231597,"UP"
"C20orf108",0.740155526060897,0.0773445221746032,3.08774048381557,0.00291754859104252,0.0227334262548436,-2.05987125163838,"UP"
"GRIPAP1",0.505753844073718,0.0721865853313492,3.07460592912923,0.00303251323199448,0.0234618766337066,-2.09495472608152,"UP"
"XK",0.672274876320513,0.184108672365079,3.03931904839868,0.00336262194493296,0.0254228999792734,-2.1886522546199,"UP"
"RAB33B",0.764157377484936,0.122011893522222,3.03432346629484,0.00341197093727662,0.0257122807833065,-2.20185118844674,"UP"
"PPBP",0.763481233782051,0.0313284657936508,3.03306148844244,0.00342454359674376,0.0257965619842304,-2.20518289225948,"UP"
"FAM46C",0.879202862026923,0.167671711980952,2.9993737452264,0.00377652265462222,0.0279938886002643,-2.29373248573257,"UP"
"CLC",-0.681038780335256,-0.00359577752063493,-2.96729575749299,0.00414264831088634,0.0301425127391401,-2.37735094804114,"DOWN"
"MPO",0.542742125466168,0.196644311818342,2.93659928552064,0.00452357730753658,0.0322943781955417,-2.45672349147452,"UP"
"RN7SK",0.517441225182692,0.0572437685714286,2.93363043157066,0.00456209018524206,0.0324819422311447,-2.46436649094053,"UP"
"GPR65",0.547413373061966,0.0832001057566138,2.91892302081292,0.00475739469959558,0.0337045629060593,-2.50214131225909,"UP"
"MMP25",0.523529780598718,0.0069668010968254,2.90835484301119,0.00490247745671576,0.0344695008463104,-2.52919435897904,"UP"
"DICER1",0.638441071708333,0.0773030706349206,2.89429057207263,0.00510190236929678,0.0354821933403433,-2.5650791624526,"UP"
"C15orf29",0.527113366539744,0.0698558707746032,2.88962629208822,0.00516967724538536,0.0358729639560248,-2.57695024629867,"UP"
"XRCC2",0.562412665818681,0.107928227530612,2.88345569750499,0.00526061768258787,0.0363411060140395,-2.59263222968931,"UP"
"FTHL3",1.04779322861474,0.213891016469841,2.87476928516268,0.00539114001823841,0.0370224831714591,-2.61466378495278,"UP"
"YY1",0.738397580997436,-0.00326338733968254,2.87414768049789,0.00540059391518865,0.0370639478789517,-2.61623839411376,"UP"
"CHST13",0.536315135685898,-0.0544390034444444,2.87175558284455,0.00543711787554538,0.0372968617637116,-2.62229543133666,"UP"
"EIF3S10",0.532414816128606,-0.0874834810892857,2.84851839762063,0.00580396448499224,0.0392052524629876,-2.68092974535925,"UP"
"IL18R1",0.505167875798077,0.173047697190476,2.83298087321307,0.00606183757762066,0.0406661953202894,-2.71992780615752,"UP"
"IFIT3",0.648913456600962,0.262133716214286,2.8233240747243,0.00622738220270715,0.0415815427021884,-2.74408144203109,"UP"
"RPS23",-0.595406845936538,-0.338951707466667,-2.82298472323835,0.00623327459946676,0.0415909874136834,-2.74492905288738,"DOWN"
"HERC5",0.661614910894587,0.221339392315697,2.82183488700657,0.00625327816931217,0.0416645965829063,-2.74780044708053,"UP"
"MBNL3",0.525426207391026,0.115657791920635,2.80740020738822,0.00650947124897793,0.0430779971218432,-2.78376879665026,"UP"
"ALPL",0.625642823379808,0.1008476195,2.80546487231532,0.00654454467182512,0.043248474501538,-2.78858023411065,"UP"
"PPP3CA",0.552168732446795,0.12264552725873,2.80475696529074,0.00655741716198783,0.0433118201387545,-2.79033950958213,"UP"
"TLR1",0.777819692001832,-0.131807287451247,2.7978412971901,0.0066844005265351,0.043938225117097,-2.80750778063856,"UP"
"FKBP14",0.557658924288462,0.155258583196429,2.7886518426375,0.00685663064487182,0.0447378893077411,-2.83026904435574,"UP"
"SP3",0.759569860417949,0.254262939425397,2.77506501404781,0.00711875275906215,0.0460438548928755,-2.86381370057557,"UP"
"CAMP",0.755109963778846,0.161449711071429,2.76662095898729,0.00728625902140521,0.0469149211721398,-2.88459596959762,"UP"
"C21orf7",0.562254197423077,0.127207159047619,2.75904100709365,0.00743969466655679,0.0476879807197926,-2.90320876581431,"UP"
"RSAD2",0.754748082525641,0.280232375968254,2.75214391683558,0.00758187540265259,0.0484155783704622,-2.92010955209064,"UP"
"ELA2",0.777603265428205,0.275837164193651,2.74506144354715,0.00773046497008118,0.0491087697093895,-2.93742961691021,"UP"
"BPI",0.53228444765,0.162067257890476,2.73712022755945,0.00790023944612776,0.0498487934617083,-2.95680748619409,"UP"
