"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"KEGG_SMALL_CELL_LUNG_CANCER","Small Cell Lung Cancer",81,0.440748261764589,1.67185588021008,0.00255006212123745,0.00952370139156027,0.0053685518341841,3175,"tags=35%, list=17%, signal=29%","PTEN/E2F3/CHUK/PTGS2/BIRC2/APAF1/PIAS1/RXRA/MAX/IKBKG/CDKN2B/PIK3CD/TRAF6/PIK3CB/PIK3R5/PIAS4/LAMA3/PIK3R3/RXRB/ITGA2B/ITGAV/AKT1/PIAS2/E2F1/PIK3CG/ITGA3/COL4A2/LAMB2"
"KEGG_PROPANOATE_METABOLISM","Propanoate Metabolism",30,-0.521641555251204,-1.90095296907872,0.00261736656763636,0.00957956163754909,0.00540004049743923,3575,"tags=63%, list=19%, signal=51%","SUCLG1/MLYCD/ALDH1B1/HADHA/ACADM/LDHAL6A/MCEE/SUCLA2/HIBCH/PCCB/ACACA/PCCA/SUCLG2/ACACB/ALDH6A1/ECHS1/ACSS1/ACAT1/LDHB"
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION","Valine Leucine And Isoleucine Degradation",41,-0.446107670780247,-1.72158625266789,0.00282655827271045,0.0101423561550199,0.0057172902110552,2508,"tags=37%, list=14%, signal=32%","MCEE/HIBCH/PCCB/DBT/PCCA/ACAA2/ALDH6A1/BCKDHB/ECHS1/IVD/HIBADH/ACAT1/BCAT2/OXCT1/MCCC1"
"KEGG_NUCLEOTIDE_EXCISION_REPAIR","Nucleotide Excision Repair",43,-0.449878467827166,-1.75874553234655,0.00311140511845718,0.0109497526284166,0.00617242310948994,3414,"tags=53%, list=18%, signal=44%","RAD23A/ERCC5/POLD1/RFC5/DDB1/RFC3/RPA3/GTF2H1/POLE/ERCC1/MNAT1/CETN2/RFC4/RPA2/RPA1/POLE3/RFC1/GTF2H3/GTF2H4/ERCC3/PCNA/GTF2H5/LIG1"
"KEGG_MTOR_SIGNALING_PATHWAY","Mtor Signaling Pathway",46,0.491650505927882,1.67453197310502,0.00360357399313271,0.0122511698881298,0.00690603767061673,3025,"tags=37%, list=16%, signal=31%","CAB39/MAPK1/RPS6KA1/ULK1/PRKAA1/PIK3CD/PIK3CB/PDPK1/MAPK3/EIF4E2/PIK3R5/PIK3R3/BRAF/AKT1/RPS6KA3/DDIT4/PIK3CG"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","Non Small Cell Lung Cancer",51,0.491755072766937,1.71820896931258,0.00361509931125141,0.0122511698881298,0.00690603767061673,2491,"tags=41%, list=13%, signal=36%","E2F3/MAPK1/RAF1/TGFA/PLCG2/RXRA/STK4/PIK3CD/PIK3CB/SOS2/PDPK1/MAPK3/RASSF5/PIK3R5/MAP2K1/GRB2/PIK3R3/RXRB/BRAF/KRAS/AKT1"
"KEGG_GRAFT_VERSUS_HOST_DISEASE","Graft Versus Host Disease",38,-0.467424212724814,-1.78420049115158,0.00371324963509802,0.0123367252520002,0.00695426560078242,3183,"tags=47%, list=17%, signal=39%","HLA-G/HLA-DRB1/TNF/KIR2DL1/KLRD1/PRF1/GZMB/HLA-DMB/HLA-DPB1/HLA-DRA/HLA-DQB1/HLA-DMA/FASLG/HLA-DOB/HLA-DQA1/HLA-DRB3/HLA-DPA1/HLA-DOA"
"KEGG_BLADDER_CANCER","Bladder Cancer",38,0.531537170728366,1.73645890645031,0.00377517275471046,0.0123367252520002,0.00695426560078242,2878,"tags=39%, list=15%, signal=33%","E2F3/MAPK1/RAF1/MMP9/DAPK1/RPS6KA5/DAPK2/THBS1/MAPK3/MAP2K1/BRAF/MDM2/KRAS/CDKN1A/E2F1"
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY","Rig I Like Receptor Signaling Pathway",61,0.460262162037224,1.66016885521774,0.00401001744437744,0.0128742665319486,0.00725727995473665,2745,"tags=30%, list=15%, signal=25%","CHUK/MAPK14/TRIM25/TBK1/IKBKG/DDX58/CASP8/TRAF6/IRF7/ATG12/AZI2/IFIH1/RIPK1/FADD/ISG15/OTUD5/MAPK13/CASP10"
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION","Pathogenic Escherichia Coli Infection",46,0.487431049038257,1.66016075740276,0.00439266503252335,0.0138596155336512,0.00781272546619397,3419,"tags=46%, list=18%, signal=37%","TLR4/LY96/WAS/ARPC1A/ARPC3/ARPC2/TLR5/ACTB/ROCK1/TUBA1A/HCLS1/ARHGEF2/CD14/ARPC5/ARPC1B/CTTN/RHOA/WASL/CDC42/ARPC4/NCK2"
