"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"KEGG_PATHWAYS_IN_CANCER","Pathways In Cancer",311,0.249588915915814,1.71198689547571,7.67022481528515e-05,0.000539865823537378,0.000270165813331906,5811,"tags=41%, list=31%, signal=29%","STAT3/RXRA/CSF2RA/GSK3B/PLD1/MAPK1/MMP9/NCOA4/PTEN/MAX/CTNNA1/RARA/RALBP1/DAPK2/RALB/EGLN1/ITGA2B/ARNT/CDKN2B/DAPK1/LAMA3/PLCG2/SMAD2/FLT3/E2F3/MDM2/BRAF/STAT5B/TCF7L2/EPAS1/PIAS4/CREBBP/GRB2/STAT5A/IKBKG/PIK3CB/RAC1/PIK3CD/SOS2/IGF1R/BID/PIAS1/CCNA1/FOS/LAMB2/ZBTB16/EGF/FZD4/TGFA/TGFBR1/PIK3R3/STK4/BMP2/WNT5B/MAPK3/CTBP2/MITF/BCL2/SHH/APC/RAF1/CEBPA/FZD9/FGF18/TRAF4/PPARG/APC2/RHOA/HGF/COL4A2/FGF13/PTGS2/MSH3/CASP9/MMP1/E2F1/CSF3R/FGFR2/GLI3/SUFU/TRAF6/TCF7L1/CRK/NTRK1/PIK3CG/CDKN1A/FGF5/RET/FZD1/DCC/FGF11/PAX8/CBLC/RARB/PIK3R5/WNT7B/IGF1/PDGFA/EGLN2/WNT9B/CHUK/ARNT2/ITGA2/BRCA2/WNT4/AKT2/KITLG/FGF17/LAMA2/KIT/COL4A1/FZD5/FZD10/FGF1/FGF19/WNT5A/TGFB2/WNT6/LAMC2/EGFR/FADD/PTCH2/BMP4/MET/RAC3/PML/CTNNA3/FGF12"
"KEGG_NUCLEOTIDE_EXCISION_REPAIR","Nucleotide Excision Repair",43,-0.377143333229443,-2.33967676837035,8.49117064926083e-05,0.00057551267733879,0.00028800461851294,6899,"tags=84%, list=37%, signal=53%","RPA4/ERCC4/DDB2/XPA/GTF2H2/POLD1/RFC3/ERCC2/XPC/POLE/ERCC8/DDB1/CDK7/RAD23A/CCNH/POLD4/MNAT1/GTF2H1/RBX1/ERCC1/CETN2/RPA1/GTF2H3/RFC1/POLE4/GTF2H4/PCNA/ERCC5/RFC5/ERCC3/GTF2H5/POLE3/RPA3/RPA2/RFC4/LIG1"
"KEGG_PROTEASOME","Proteasome",41,-0.36538904064959,-2.2150818158862,0.000103928159188181,0.000679244754694181,0.000339915407871117,3367,"tags=51%, list=18%, signal=42%","PSME1/PSMD7/PSMB4/PSMA4/IFNG/PSMB6/PSMB9/PSMC5/PSMC4/PSMB1/PSME2/PSMB5/PSMA3/PSMA2/PSMB7/PSMB2/PSMD8/PSMA1/PSMC2/PSMD14/PSMA5"
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION","Leukocyte Transendothelial Migration",107,0.323961510998764,1.88430098663228,0.00011679124776364,0.000729216057359874,0.000364922617142991,3515,"tags=39%, list=19%, signal=32%","ACTN1/MAPK14/MMP9/PECAM1/CTNNA1/VAV3/ACTB/ITGAM/PLCG2/MYL9/VASP/MSN/PIK3CB/NCF4/RAC1/PIK3CD/ITGB2/VCL/RAP1A/SIPA1/F11R/GNAI3/PIK3R3/ROCK1/ESAM/CLDN3/CLDN9/ICAM1/CLDN20/NCF2/CLDN4/CLDN18/RHOA/GNAI2/THY1/RAPGEF4/RAPGEF3/MYLPF/CLDN5/ACTN3/MYL7/PIK3CG"
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS","Glycosylphosphatidylinositol Gpi Anchor Biosynthesis",23,-0.498140462458902,-2.54321361152319,0.000119543615960635,0.000729216057359874,0.000364922617142991,9335,"tags=100%, list=50%, signal=50%","PIGV/PIGL/PIGZ/PGAP1/PIGQ/GPLD1/DPM2/PIGS/PIGX/PIGB/PIGO/PIGG/PIGA/PIGT/GPAA1/PIGM/PIGF/PIGN/PIGK/PIGH/PIGC/PIGY"
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY","T Cell Receptor Signaling Pathway",102,-0.23801453706057,-1.92611660006591,0.000164191053988407,0.000969256867092856,0.000485046577147417,1467,"tags=21%, list=8%, signal=19%","MAPK9/CD8B/CD3G/NCK1/TNF/MALT1/FYN/CD8A/RASGRP1/CARD11/CD3E/CTLA4/CD247/ICOS/LCK/CDK4/CD40LG/ITK/CD3D/PRKCQ/PPP3CC"
"KEGG_MISMATCH_REPAIR","Mismatch Repair",22,-0.487033171001421,-2.50034394425594,0.000169933944228408,0.000971809743556206,0.000486324116706298,2371,"tags=50%, list=13%, signal=44%","RPA1/RFC1/PCNA/RFC5/PMS2/MLH1/RPA3/SSBP1/RPA2/RFC4/LIG1"
"KEGG_GLIOMA","Glioma",61,0.392445282098493,2.05796090954489,0.000199941836866543,0.0011087683680781,0.00055486251379232,4194,"tags=46%, list=23%, signal=36%","MAPK1/PTEN/PLCG2/CAMK2G/E2F3/MDM2/BRAF/GRB2/PIK3CB/PIK3CD/SOS2/IGF1R/EGF/TGFA/PIK3R3/MAPK3/CALM2/CALML6/RAF1/CALML3/E2F1/PIK3CG/CAMK2A/CDKN1A/PIK3R5/IGF1/PDGFA/CALML5"
"KEGG_OXIDATIVE_PHOSPHORYLATION","Oxidative Phosphorylation",91,-0.262931953797842,-2.02848905806875,0.000254711843280649,0.00137094903883408,0.000686065955585648,2999,"tags=40%, list=16%, signal=33%","COX11/NDUFA4/COX6A1/ATP6V1G1/NDUFB10/ATP6V0A2/SDHD/COX8A/NDUFA3/ATP6V1E2/ATP6V1F/NDUFA11/NDUFV2/COX5A/NDUFB5/NDUFAB1/NDUFA7/COX17/NDUFA8/UQCRH/UQCRFS1/COX7C/NDUFS3/COX10/NDUFS5/NDUFB8/NDUFB7/NDUFA9/SDHA/NDUFC1/NDUFB2/CYC1/NDUFV1/NDUFS4/PPA1/NDUFS8"
"KEGG_GRAFT_VERSUS_HOST_DISEASE","Graft Versus Host Disease",38,-0.365577587478077,-2.19131806330077,0.000337624573468141,0.0017629251484149,0.000882223111372426,2645,"tags=42%, list=14%, signal=36%","IFNG/HLA-DRB3/HLA-DMA/HLA-DMB/HLA-DRA/HLA-DQB1/PRF1/GZMB/KLRD1/HLA-DPB1/HLA-DPA1/FASLG/TNF/HLA-DQA1/HLA-DOA/HLA-DOB"
"KEGG_CELL_CYCLE","Cell Cycle",112,-0.230346203471397,-1.87745082780821,0.000356040879851418,0.0017629251484149,0.000882223111372426,1683,"tags=21%, list=9%, signal=19%","RBL2/MCM6/CDC16/PTTG1/MAD1L1/CUL1/SKP2/CDC23/YWHAQ/E2F4/ANAPC1/CDK2/ANAPC5/MCM7/ATR/ANAPC10/CCND2/MCM3/CDK6/SMAD3/CDC25B/CDK4/E2F5"
"KEGG_ALLOGRAFT_REJECTION","Allograft Rejection",35,-0.393743588678882,-2.31612385758206,0.000356438417985526,0.0017629251484149,0.000882223111372426,2645,"tags=46%, list=14%, signal=39%","IFNG/HLA-DRB3/HLA-DMA/HLA-DMB/HLA-DRA/HLA-DQB1/PRF1/GZMB/HLA-DPB1/HLA-DPA1/FASLG/TNF/HLA-DQA1/HLA-DOA/HLA-DOB/CD40LG"
